OTU2,gi|675391350|gb|KJ654028.1|,OTU2,KJ654028.1,76.271,177,42,0,4,180,22,198,6.82e-27,131
OTU2,gi|320336119|gb|HQ708211.1|,OTU2,HQ708211.1,76.111,180,43,0,1,180,18,197,6.82e-27,131
OTU2,gi|320336059|gb|HQ708181.1|,OTU2,HQ708181.1,76.111,180,43,0,1,180,18,197,6.82e-27,131
OTU2,gi|320336029|gb|HQ708166.1|,OTU2,HQ708166.1,76.111,180,43,0,1,180,18,197,6.82e-27,131
OTU2,gi|320336023|gb|HQ708163.1|;gi|320336025|gb|HQ708164.1|,OTU2,HQ708163.1,76.111,180,43,0,1,180,18,197,6.82e-27,131
MockIM4_pident=100.0_OTU3,gi|1051566420|gb|KT144606.1|,MockIM4_pident=100.0_OTU3,KT144606.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|1051555112|gb|KT138968.1|,MockIM4_pident=100.0_OTU3,KT138968.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|1015933122|gb|KT988400.1|,MockIM4_pident=100.0_OTU3,KT988400.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|1015933118|gb|KT988398.1|,MockIM4_pident=100.0_OTU3,KT988398.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|961438759|gb|KT879868.1|;gi|1015933178|gb|KT988428.1|;gi|1015933244|gb|KT988461.1|;gi|1015933406|gb|KT988542.1|;gi|1015933466|gb|KT988572.1|;gi|1015933986|gb|KT988832.1|;gi|1015934036|gb|KT988857.1|,MockIM4_pident=100.0_OTU3,KT879868.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|683419009|gb|KJ940187.1|,MockIM4_pident=100.0_OTU3,KJ940187.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|618876826|gb|KJ390839.1|,MockIM4_pident=100.0_OTU3,KJ390839.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|618871378|gb|KJ388115.1|,MockIM4_pident=100.0_OTU3,KJ388115.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|618867428|gb|KJ386140.1|,MockIM4_pident=100.0_OTU3,KJ386140.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM4_pident=100.0_OTU3,gi|618862528|gb|KJ383690.1|,MockIM4_pident=100.0_OTU3,KJ383690.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM41_pident=97.2_OTU4,gi|1111809423|gb|KY268967.1|,MockIM41_pident=97.2_OTU4,KY268967.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|1111808655|gb|KY268583.1|,MockIM41_pident=97.2_OTU4,KY268583.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|1078192672|gb|KX537456.1|,MockIM41_pident=97.2_OTU4,KX537456.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909749493|gb|KM838253.1|,MockIM41_pident=97.2_OTU4,KM838253.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909748893|gb|KM837953.1|,MockIM41_pident=97.2_OTU4,KM837953.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909746962|gb|KM836988.1|,MockIM41_pident=97.2_OTU4,KM836988.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909746878|gb|KM836946.1|,MockIM41_pident=97.2_OTU4,KM836946.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909735408|gb|KM831212.1|,MockIM41_pident=97.2_OTU4,KM831212.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|909730760|gb|KM828888.1|,MockIM41_pident=97.2_OTU4,KM828888.1,98.889,180,2,0,1,180,1,180,8.29e-83,316
MockIM41_pident=97.2_OTU4,gi|1160416151|gb|KU875823.1|,MockIM41_pident=97.2_OTU4,KU875823.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM5_pident=100.0_OTU5,gi|1061418681|gb|KR573534.1|,MockIM5_pident=100.0_OTU5,KR573534.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|1052111488|gb|KR580892.1|,MockIM5_pident=100.0_OTU5,KR580892.1,100.000,180,0,0,1,180,2,181,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|1039320179|gb|KR571632.1|,MockIM5_pident=100.0_OTU5,KR571632.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|835451268|gb|KR038668.1|,MockIM5_pident=100.0_OTU5,KR038668.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|835447670|gb|KR037905.1|,MockIM5_pident=100.0_OTU5,KR037905.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|835413299|gb|KR031568.1|,MockIM5_pident=100.0_OTU5,KR031568.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|188502829|gb|EU701430.1|;gi|835408362|gb|KR030529.1|;gi|835411025|gb|KR031091.1|;gi|835411316|gb|KR031152.1|;gi|835428121|gb|KR033829.1|;gi|835437978|gb|KR035875.1|;gi|835445064|gb|KR037411.1|;gi|835468371|gb|KR042126.1|;gi|835477091|gb|KR044132.1|;gi|835479649|gb|KR044725.1|,MockIM5_pident=100.0_OTU5,EU701430.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|188502823|gb|EU701427.1|;gi|188502825|gb|EU701428.1|,MockIM5_pident=100.0_OTU5,EU701427.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|188502817|gb|EU701424.1|;gi|188502819|gb|EU701425.1|;gi|188502821|gb|EU701426.1|;gi|188502827|gb|EU701429.1|;gi|188502831|gb|EU701431.1|;gi|188502833|gb|EU701432.1|;gi|188502835|gb|EU701433.1|;gi|188502837|gb|EU701434.1|;gi|835408460|gb|KR030549.1|;gi|835409276|gb|KR030719.1|;gi|835412023|gb|KR031289.1|;gi|835412161|gb|KR031315.1|;gi|835420666|gb|KR032215.1|;gi|835426091|gb|KR033383.1|;gi|835427766|gb|KR033748.1|;gi|835427779|gb|KR033751.1|;gi|835439434|gb|KR036203.1|;gi|835439529|gb|KR036226.1|;gi|835445738|gb|KR037557.1|;gi|835457092|gb|KR039847.1|;gi|835465069|gb|KR041536.1|;gi|835466591|gb|KR041733.1|;gi|835469571|gb|KR042390.1|;gi|835469724|gb|KR042423.1|;gi|835474001|gb|KR043372.1|;gi|835479068|gb|KR044591.1|;gi|835479287|gb|KR044641.1|,MockIM5_pident=100.0_OTU5,EU701424.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM5_pident=100.0_OTU5,gi|1043106645|gb|KR579392.1|,MockIM5_pident=100.0_OTU5,KR579392.1,100.000,179,0,0,2,180,1,179,5.58e-85,324
MockIM21_pident=97.8_OTU6,gi|1031914631|gb|KR487614.1|,MockIM21_pident=97.8_OTU6,KR487614.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031914587|gb|KR487592.1|,MockIM21_pident=97.8_OTU6,KR487592.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031913057|gb|KR486827.1|,MockIM21_pident=97.8_OTU6,KR486827.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031913055|gb|KR486826.1|,MockIM21_pident=97.8_OTU6,KR486826.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031912827|gb|KR486712.1|,MockIM21_pident=97.8_OTU6,KR486712.1,98.333,180,3,0,1,180,2,181,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031912547|gb|KR486572.1|,MockIM21_pident=97.8_OTU6,KR486572.1,98.333,180,3,0,1,180,2,181,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031911731|gb|KR486164.1|,MockIM21_pident=97.8_OTU6,KR486164.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031909943|gb|KR485270.1|,MockIM21_pident=97.8_OTU6,KR485270.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031909709|gb|KR485153.1|;gi|1031911931|gb|KR486264.1|,MockIM21_pident=97.8_OTU6,KR485153.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM21_pident=97.8_OTU6,gi|1031909577|gb|KR485087.1|;gi|1031910999|gb|KR485798.1|,MockIM21_pident=97.8_OTU6,KR485087.1,98.333,180,3,0,1,180,1,180,3.52e-81,311
MockIM46_pident=100.0_OTU7,gi|1049566520|gb|KU188352.1|;gi|1049566522|gb|KU188353.1|;gi|1049566524|gb|KU188354.1|,MockIM46_pident=100.0_OTU7,KU188352.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|618879380|gb|KJ392116.1|;gi|618883566|gb|KJ394209.1|,MockIM46_pident=100.0_OTU7,KJ392116.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|618864662|gb|KJ384757.1|;gi|618870008|gb|KJ387430.1|;gi|618875020|gb|KJ389936.1|,MockIM46_pident=100.0_OTU7,KJ384757.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|529385251|gb|KF404260.1|,MockIM46_pident=100.0_OTU7,KF404260.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|529375881|gb|KF399575.1|,MockIM46_pident=100.0_OTU7,KF399575.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|374946417|gb|JQ566053.1|,MockIM46_pident=100.0_OTU7,JQ566053.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|374946415|gb|JQ566052.1|,MockIM46_pident=100.0_OTU7,JQ566052.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|374945693|gb|JQ565691.1|,MockIM46_pident=100.0_OTU7,JQ565691.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|356490830|gb|JN807121.1|;gi|374909727|gb|JQ557973.1|;gi|374909731|gb|JQ557975.1|;gi|374909763|gb|JQ557991.1|;gi|374910593|gb|JQ558406.1|;gi|374939778|gb|JQ572740.1|;gi|374953671|gb|JQ549684.1|;gi|374959613|gb|JQ552655.1|,MockIM46_pident=100.0_OTU7,JN807121.1,90.556,180,17,0,1,180,1,180,3.53e-62,248
MockIM46_pident=100.0_OTU7,gi|908323576|gb|KM545720.1|,MockIM46_pident=100.0_OTU7,KM545720.1,90.000,180,18,0,1,180,1,180,4.30e-61,244
MockIM39_pident=100.0_OTU8,gi|1063156140|gb|KR915829.1|,MockIM39_pident=100.0_OTU8,KR915829.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1063154204|gb|KR914861.1|,MockIM39_pident=100.0_OTU8,KR914861.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031901155|gb|KR480876.1|,MockIM39_pident=100.0_OTU8,KR480876.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031897717|gb|KR490799.1|,MockIM39_pident=100.0_OTU8,KR490799.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031896115|gb|KR489998.1|,MockIM39_pident=100.0_OTU8,KR489998.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031895295|gb|KR489588.1|;gi|1031901481|gb|KR481039.1|;gi|1031906607|gb|KR483602.1|;gi|1031907049|gb|KR483823.1|,MockIM39_pident=100.0_OTU8,KR489588.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031894583|gb|KR489232.1|,MockIM39_pident=100.0_OTU8,KR489232.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031893201|gb|KR488541.1|,MockIM39_pident=100.0_OTU8,KR488541.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|1031892039|gb|KR487960.1|;gi|1031909535|gb|KR485066.1|,MockIM39_pident=100.0_OTU8,KR487960.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM39_pident=100.0_OTU8,gi|966336140|gb|KR130405.1|,MockIM39_pident=100.0_OTU8,KR130405.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM15_pident=99.4_OTU9,gi|918055571|gb|KM571511.1|,MockIM15_pident=99.4_OTU9,KM571511.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM15_pident=99.4_OTU9,gi|827687487|gb|KJ129208.1|,MockIM15_pident=99.4_OTU9,KJ129208.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687483|gb|KJ129206.1|;gi|827687485|gb|KJ129207.1|,MockIM15_pident=99.4_OTU9,KJ129206.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687479|gb|KJ129204.1|,MockIM15_pident=99.4_OTU9,KJ129204.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687473|gb|KJ129201.1|,MockIM15_pident=99.4_OTU9,KJ129201.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687463|gb|KJ129196.1|;gi|827687465|gb|KJ129197.1|,MockIM15_pident=99.4_OTU9,KJ129196.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687461|gb|KJ129195.1|,MockIM15_pident=99.4_OTU9,KJ129195.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687457|gb|KJ129193.1|,MockIM15_pident=99.4_OTU9,KJ129193.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687447|gb|KJ129188.1|,MockIM15_pident=99.4_OTU9,KJ129188.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM15_pident=99.4_OTU9,gi|827687445|gb|KJ129187.1|;gi|827687449|gb|KJ129189.1|,MockIM15_pident=99.4_OTU9,KJ129187.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
OTU10,gi|918464174|gb|KT257397.1|,OTU10,KT257397.1,80.447,179,35,0,2,180,16,194,9.47e-38,167
OTU10,gi|770541968|gb|KP965744.1|,OTU10,KP965744.1,81.034,174,33,0,7,180,1,174,3.31e-37,165
OTU10,gi|1169099578|dbj|LC224111.1|,OTU10,LC224111.1,79.769,173,35,0,8,180,25,197,5.98e-34,154
OTU10,gi|1169099576|dbj|LC224110.1|,OTU10,LC224110.1,79.769,173,35,0,8,180,25,197,5.98e-34,154
OTU10,gi|1169099571|dbj|LC224109.1|,OTU10,LC224109.1,79.769,173,35,0,8,180,25,197,5.98e-34,154
OTU10,gi|1169099567|dbj|LC224108.1|,OTU10,LC224108.1,79.769,173,35,0,8,180,25,197,5.98e-34,154
OTU10,gi|944550003|gb|KR260308.1|,OTU10,KR260308.1,79.096,177,37,0,4,180,1,177,2.09e-33,152
OTU10,gi|918464168|gb|KT257394.1|,OTU10,KT257394.1,78.977,176,37,0,5,180,1,176,7.28e-33,150
OTU10,gi|572660932|gb|KF923747.1|,OTU10,KF923747.1,79.191,173,36,0,8,180,26,198,7.28e-33,150
OTU10,gi|572645302|gb|KF913711.1|;gi|578045758|gb|KC741453.1|,OTU10,KF913711.1,79.191,173,36,0,8,180,5,177,7.28e-33,150
MockIM40_pident=100.0_OTU11,gi|748531039|gb|KM577119.1|,MockIM40_pident=100.0_OTU11,KM577119.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM40_pident=100.0_OTU11,gi|385842860|gb|JQ350729.1|;gi|748530667|gb|KM576933.1|;gi|748530745|gb|KM576972.1|;gi|748530785|gb|KM576992.1|;gi|748530833|gb|KM577016.1|;gi|748531003|gb|KM577101.1|;gi|748531066|gb|KM577133.1|;gi|748531084|gb|KM577142.1|;gi|748531088|gb|KM577144.1|,MockIM40_pident=100.0_OTU11,JQ350729.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM40_pident=100.0_OTU11,gi|50511272|dbj|AB126004.1|,MockIM40_pident=100.0_OTU11,AB126004.1,100.000,180,0,0,1,180,1488,1667,1.60e-85,325
MockIM40_pident=100.0_OTU11,gi|748530925|gb|KM577062.1|,MockIM40_pident=100.0_OTU11,KM577062.1,95.556,180,8,0,1,180,1,180,1.15e-74,289
MockIM40_pident=100.0_OTU11,gi|563407444|gb|KF640069.1|,MockIM40_pident=100.0_OTU11,KF640069.1,93.889,180,11,0,1,180,1,180,2.54e-70,275
MockIM40_pident=100.0_OTU11,gi|1016104593|gb|KU684413.1|,MockIM40_pident=100.0_OTU11,KU684413.1,92.778,180,13,0,1,180,1528,1707,1.31e-67,266
MockIM40_pident=100.0_OTU11,gi|917544571|gb|KP986435.1|,MockIM40_pident=100.0_OTU11,KP986435.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM40_pident=100.0_OTU11,gi|748530931|gb|KM577065.1|,MockIM40_pident=100.0_OTU11,KM577065.1,92.778,180,13,0,1,180,1,180,1.31e-67,266
MockIM40_pident=100.0_OTU11,gi|365268925|gb|JQ267493.1|;gi|365268927|gb|JQ267494.1|;gi|365268929|gb|JQ267495.1|,MockIM40_pident=100.0_OTU11,JQ267493.1,92.778,180,13,0,1,180,630,451,1.31e-67,266
MockIM40_pident=100.0_OTU11,gi|385842816|gb|JQ350707.1|,MockIM40_pident=100.0_OTU11,JQ350707.1,91.667,180,15,0,1,180,1,180,6.81e-65,257
OTU12,gi|983174370|gb|KT946598.1|,OTU12,KT946598.1,82.530,166,25,4,15,180,3371,3532,5.98e-34,154
OTU12,gi|308913191|gb|HQ261393.1|;gi|308913193|gb|HQ261394.1|,OTU12,HQ261393.1,82.530,166,25,4,15,180,31,192,5.98e-34,154
OTU12,gi|308913111|gb|HQ261353.1|,OTU12,HQ261353.1,82.530,166,25,4,15,180,31,192,5.98e-34,154
OTU12,gi|308912943|gb|HQ261269.1|,OTU12,HQ261269.1,82.530,166,25,4,15,180,31,192,5.98e-34,154
OTU12,gi|308912941|gb|HQ261268.1|,OTU12,HQ261268.1,82.530,166,25,4,15,180,31,192,5.98e-34,154
OTU12,gi|291480810|gb|GU594813.1|,OTU12,GU594813.1,82.530,166,25,4,15,180,32,193,5.98e-34,154
OTU12,gi|291480796|gb|GU594806.1|,OTU12,GU594806.1,82.530,166,25,4,15,180,32,193,5.98e-34,154
OTU12,gi|1147710152|dbj|LC216337.1|,OTU12,LC216337.1,81.928,166,26,4,15,180,31,192,7.28e-33,150
OTU12,gi|985769127|gb|KT692906.1|,OTU12,KT692906.1,81.928,166,26,4,15,180,31,192,7.28e-33,150
OTU12,gi|752272323|gb|KJ639191.1|,OTU12,KJ639191.1,81.325,166,27,4,15,180,951,1112,8.87e-32,147
MockIM6_pident=100.0_OTU13,gi|1160412840|gb|KU874168.1|,MockIM6_pident=100.0_OTU13,KU874168.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1160412838|gb|KU874167.1|,MockIM6_pident=100.0_OTU13,KU874167.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1074940495|gb|KR793230.1|,MockIM6_pident=100.0_OTU13,KR793230.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1052465329|gb|KR901355.1|,MockIM6_pident=100.0_OTU13,KR901355.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1052439831|gb|KR888606.1|;gi|1052448213|gb|KR892797.1|;gi|1052452021|gb|KR894701.1|;gi|1063182518|gb|KR880326.1|,MockIM6_pident=100.0_OTU13,KR888606.1,100.000,180,0,0,1,180,1,180,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|984291077|gb|KT074029.1|,MockIM6_pident=100.0_OTU13,KT074029.1,100.000,180,0,0,1,180,14,193,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1018232028|gb|KR417678.1|,MockIM6_pident=100.0_OTU13,KR417678.1,100.000,180,0,0,1,180,2,181,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1007711831|gb|KU601505.1|,MockIM6_pident=100.0_OTU13,KU601505.1,100.000,180,0,0,1,180,12,191,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1007711829|gb|KU601504.1|,MockIM6_pident=100.0_OTU13,KU601504.1,100.000,180,0,0,1,180,25,204,1.60e-85,325
MockIM6_pident=100.0_OTU13,gi|1007711827|gb|KU601503.1|,MockIM6_pident=100.0_OTU13,KU601503.1,100.000,180,0,0,1,180,24,203,1.60e-85,325
OTU15,gi|320337255|gb|HQ708779.1|,OTU15,HQ708779.1,84.831,178,22,5,4,180,19,192,4.30e-42,181
OTU15,gi|985768983|gb|KT692834.1|,OTU15,KT692834.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|752272347|gb|KJ639199.1|,OTU15,KJ639199.1,84.270,178,23,5,4,180,939,1112,5.24e-41,178
OTU15,gi|320337507|gb|HQ708905.1|,OTU15,HQ708905.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|320337199|gb|HQ708751.1|,OTU15,HQ708751.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|320337197|gb|HQ708750.1|,OTU15,HQ708750.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|320337195|gb|HQ708749.1|,OTU15,HQ708749.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|320336851|gb|HQ708577.1|,OTU15,HQ708577.1,84.270,178,23,5,4,180,19,192,5.24e-41,178
OTU15,gi|165906522|gb|EU350526.1|,OTU15,EU350526.1,84.270,178,23,5,4,180,20,193,5.24e-41,178
OTU15,gi|1139871842|gb|KX387360.1|,OTU15,KX387360.1,83.708,178,24,5,4,180,24,197,2.23e-39,172
OTU17,gi|320336101|gb|HQ708202.1|,OTU17,HQ708202.1,83.051,177,25,5,5,180,20,192,9.47e-38,167
OTU17,gi|985769127|gb|KT692906.1|,OTU17,KT692906.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320337675|gb|HQ708989.1|,OTU17,HQ708989.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320337673|gb|HQ708988.1|,OTU17,HQ708988.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320337671|gb|HQ708987.1|,OTU17,HQ708987.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320336883|gb|HQ708593.1|,OTU17,HQ708593.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320336881|gb|HQ708592.1|,OTU17,HQ708592.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320336879|gb|HQ708591.1|;gi|320336885|gb|HQ708594.1|,OTU17,HQ708591.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320336839|gb|HQ708571.1|;gi|320337677|gb|HQ708990.1|,OTU17,HQ708571.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU17,gi|320336661|gb|HQ708482.1|;gi|320336663|gb|HQ708483.1|,OTU17,HQ708482.1,82.486,177,26,5,5,180,20,192,4.03e-36,161
OTU18,gi|952985814|gb|KP893531.1|,OTU18,KP893531.1,80.347,173,34,0,8,180,52,224,1.41e-35,159
OTU18,gi|757173669|gb|KP696389.1|,OTU18,KP696389.1,78.409,176,38,0,5,180,6681,6856,8.87e-32,147
OTU18,gi|2865253|gb|AF008237.1|,OTU18,AF008237.1,76.111,180,43,0,1,180,14013,14192,6.82e-27,131
OTU18,gi|371532924|gb|JQ039016.1|,OTU18,JQ039016.1,75.000,180,45,0,1,180,42,221,3.53e-24,122
OTU18,gi|675391490|gb|KJ654098.1|,OTU18,KJ654098.1,76.774,155,36,0,26,180,44,198,4.30e-23,118
OTU18,gi|757173638|gb|KP691601.1|,OTU18,KP691601.1,73.889,180,47,0,1,180,26777,26956,1.83e-21,113
OTU18,gi|675391598|gb|KJ654152.1|,OTU18,KJ654152.1,74.839,155,39,0,26,180,44,198,9.48e-19,104
OTU18,gi|675391590|gb|KJ654148.1|,OTU18,KJ654148.1,74.839,155,39,0,26,180,44,198,9.48e-19,104
